spends_0,spends_1,spends_2,purchases_0,purchases_1,purchases_2,cltv
1394.58,865.425,0.0,1.0,1.0,0.0,2260.005
1177.473,0.0,0.0,2.0,0.0,0.0,1177.473
1033.395,761.673,0.0,1.0,1.0,0.0,1795.068
1120.647,0.0,0.0,2.0,0.0,0.0,1120.647
2489.157,0.0,1881.1319999999998,2.0,0.0,2.0,6045.699
698.7090000000001,0.0,0.0,1.0,0.0,0.0,698.7090000000001
904.0350000000001,0.0,475.53000000000003,1.0,0.0,1.0,1952.7420000000002
1106.49,0.0,0.0,1.0,0.0,0.0,3153.48
719.5980000000001,0.0,0.0,2.0,0.0,0.0,719.5980000000001
929.907,861.036,0.0,2.0,1.0,0.0,1790.943
2860.77,0.0,0.0,1.0,0.0,0.0,2860.77
1852.455,0.0,1324.95,2.0,0.0,1.0,4369.761
946.737,0.0,1818.63,1.0,0.0,1.0,2765.367
534.2370000000001,0.0,0.0,1.0,0.0,0.0,534.2370000000001
504.108,0.0,0.0,1.0,0.0,0.0,504.108
667.26,463.023,436.194,2.0,1.0,1.0,1566.477
3474.009,494.66999999999996,2132.9880000000003,1.0,1.0,2.0,6101.667
528.495,0.0,0.0,1.0,0.0,0.0,528.495
671.0550000000001,0.0,0.0,1.0,0.0,0.0,671.0550000000001
11735.823,6214.692,4224.33,3.0,2.0,2.0,23179.695
455.235,361.35,0.0,1.0,1.0,0.0,816.585
209.352,0.0,0.0,1.0,0.0,0.0,209.352
535.59,0.0,0.0,1.0,0.0,0.0,535.59
678.612,0.0,0.0,1.0,0.0,0.0,2260.797
1231.56,0.0,0.0,1.0,0.0,0.0,1231.56
1552.353,1137.279,951.951,2.0,2.0,1.0,9626.826000000001
974.523,0.0,0.0,1.0,0.0,0.0,974.523
544.83,0.0,0.0,1.0,0.0,0.0,544.83
1025.871,933.438,0.0,1.0,1.0,0.0,1959.3090000000002
1226.808,3209.9759999999997,1732.335,1.0,1.0,1.0,10626.693
2388.0119999999997,0.0,0.0,2.0,0.0,0.0,4743.552
130.68,11088.132,0.0,1.0,2.0,0.0,17956.95
100.97999999999999,0.0,0.0,1.0,0.0,0.0,100.97999999999999
1137.51,0.0,0.0,1.0,0.0,0.0,1137.51
440.748,341.748,176.22,1.0,1.0,1.0,2190.21
9.57,0.0,0.0,1.0,0.0,0.0,9.57
678.81,0.0,0.0,1.0,0.0,0.0,678.81
2905.815,994.224,871.299,2.0,1.0,1.0,11219.109
1017.126,0.0,1124.475,1.0,0.0,3.0,4274.193
125.73,0.0,0.0,1.0,0.0,0.0,125.73
366.234,0.0,0.0,1.0,0.0,0.0,366.234
2222.121,0.0,0.0,1.0,0.0,0.0,7229.013000000001
1044.318,0.0,0.0,1.0,0.0,0.0,1435.038
1302.114,997.326,3149.751,1.0,1.0,4.0,9033.024
5138.1,4881.987,4751.604,3.0,4.0,3.0,43741.863
2583.5370000000003,0.0,0.0,1.0,0.0,0.0,4949.67
335.115,0.0,0.0,1.0,0.0,0.0,335.115
565.818,0.0,0.0,1.0,0.0,0.0,938.718
1026.531,0.0,0.0,1.0,0.0,0.0,1026.531
571.065,0.0,0.0,1.0,0.0,0.0,571.065
382.53600000000006,0.0,0.0,1.0,0.0,0.0,382.53600000000006
1016.5649999999999,0.0,1289.31,1.0,0.0,1.0,3344.0550000000003
316.008,0.0,0.0,1.0,0.0,0.0,316.008
1021.977,2455.53,688.908,2.0,2.0,1.0,10816.311
1962.1799999999998,1152.3600000000001,6863.076,2.0,1.0,2.0,28709.142
378.048,0.0,0.0,1.0,0.0,0.0,378.048
1554.9599999999998,1843.215,0.0,3.0,5.0,0.0,9745.163999999999
394.317,0.0,0.0,1.0,0.0,0.0,394.317
269.775,0.0,0.0,1.0,0.0,0.0,269.775
643.005,0.0,603.075,1.0,0.0,1.0,2277.594
894.3,0.0,0.0,1.0,0.0,0.0,894.3
1669.767,1708.542,1284.327,2.0,3.0,3.0,6472.157999999999
1074.975,0.0,0.0,1.0,0.0,0.0,1074.975
2185.161,0.0,0.0,2.0,0.0,0.0,6759.159
489.159,0.0,0.0,1.0,0.0,0.0,489.159
2383.788,0.0,0.0,1.0,0.0,0.0,4985.211
348.282,0.0,0.0,1.0,0.0,0.0,348.282
1187.175,0.0,0.0,1.0,0.0,0.0,1187.175
1364.4180000000001,0.0,0.0,1.0,0.0,0.0,1364.4180000000001
941.424,0.0,0.0,1.0,0.0,0.0,2526.315
2121.306,0.0,1094.61,2.0,0.0,1.0,3215.916
518.76,0.0,0.0,1.0,0.0,0.0,518.76
1003.992,0.0,0.0,1.0,0.0,0.0,1003.992
1138.104,0.0,0.0,1.0,0.0,0.0,1138.104
3006.3,913.77,1341.945,4.0,2.0,3.0,11745.426
707.8499999999999,0.0,0.0,1.0,0.0,0.0,707.8499999999999
7107.804,0.0,1782.0,2.0,0.0,1.0,10980.684000000001
678.0840000000001,0.0,0.0,1.0,0.0,0.0,678.0840000000001
331.881,577.83,0.0,1.0,1.0,0.0,965.811
1351.02,0.0,0.0,1.0,0.0,0.0,1351.02
1281.786,0.0,0.0,2.0,0.0,0.0,1281.786
3016.365,0.0,564.63,3.0,0.0,1.0,6454.998
1021.02,2469.588,0.0,1.0,2.0,0.0,5618.679
537.768,660.561,0.0,1.0,1.0,0.0,1198.3290000000002
502.128,0.0,0.0,1.0,0.0,0.0,502.128
167.64,0.0,0.0,1.0,0.0,0.0,167.64
1124.145,1131.999,0.0,1.0,1.0,0.0,3524.004
2632.245,0.0,0.0,1.0,0.0,0.0,2632.245
1134.969,0.0,986.304,2.0,0.0,1.0,2121.273
867.669,0.0,0.0,1.0,0.0,0.0,867.669
511.467,0.0,0.0,1.0,0.0,0.0,511.467
544.5,0.0,494.70300000000003,1.0,0.0,1.0,1751.574
221.859,0.0,0.0,1.0,0.0,0.0,221.859
348.48,2492.259,1189.98,1.0,1.0,1.0,6933.267
687.7529999999999,0.0,0.0,1.0,0.0,0.0,687.7529999999999
833.778,872.091,0.0,1.0,1.0,0.0,1705.8690000000001
1867.14,920.535,974.16,4.0,2.0,2.0,8434.668
783.288,0.0,0.0,1.0,0.0,0.0,783.288
788.7,0.0,0.0,1.0,0.0,0.0,788.7
877.8,0.0,0.0,1.0,0.0,0.0,877.8
2081.145,0.0,0.0,3.0,0.0,0.0,3258.9809999999998
698.94,0.0,0.0,1.0,0.0,0.0,988.6800000000001
721.71,0.0,0.0,2.0,0.0,0.0,721.71
1225.587,623.271,760.815,1.0,1.0,1.0,2609.673
2982.111,0.0,0.0,1.0,0.0,0.0,2982.111
473.418,0.0,0.0,1.0,0.0,0.0,473.418
549.45,0.0,0.0,1.0,0.0,0.0,549.45
467.676,697.752,0.0,1.0,1.0,0.0,1165.4279999999999
1581.525,1192.62,444.84000000000003,2.0,2.0,1.0,3345.375
1313.4,0.0,0.0,1.0,0.0,0.0,2510.9700000000003
2343.792,1104.543,0.0,2.0,1.0,0.0,3448.335
2195.424,0.0,1035.243,1.0,0.0,1.0,3230.667
1566.51,0.0,0.0,1.0,0.0,0.0,1566.51
2749.494,1633.005,0.0,2.0,1.0,0.0,4382.499
680.097,0.0,0.0,1.0,0.0,0.0,680.097
685.74,0.0,0.0,1.0,0.0,0.0,685.74
2223.936,3986.004,1649.142,2.0,5.0,2.0,12438.228
1693.098,0.0,1585.518,1.0,0.0,1.0,3278.616
792.396,49.5,0.0,2.0,1.0,0.0,841.896
1354.584,0.0,0.0,1.0,0.0,0.0,1354.584
10828.323,0.0,2860.77,3.0,0.0,1.0,22200.650999999998
769.197,0.0,0.0,1.0,0.0,0.0,769.197
534.9300000000001,0.0,0.0,1.0,0.0,0.0,1603.9650000000001
3957.723,0.0,0.0,2.0,0.0,0.0,3957.723
2328.612,0.0,1241.295,2.0,0.0,1.0,3569.907
656.04,0.0,0.0,1.0,0.0,0.0,656.04
616.638,624.624,0.0,1.0,1.0,0.0,1241.2620000000002
1335.3120000000001,0.0,0.0,2.0,0.0,0.0,1798.632
1013.925,0.0,0.0,1.0,0.0,0.0,1013.925
511.33500000000004,0.0,0.0,1.0,0.0,0.0,511.33500000000004
4055.04,0.0,0.0,1.0,0.0,0.0,4055.04
1842.5880000000002,0.0,995.544,1.0,0.0,1.0,3546.1800000000003
1683.0,1807.08,784.08,4.0,2.0,2.0,7112.424
148.5,0.0,0.0,1.0,0.0,0.0,148.5
2055.504,0.0,0.0,1.0,0.0,0.0,2055.504
565.785,0.0,0.0,1.0,0.0,0.0,565.785
802.725,0.0,1159.026,2.0,0.0,3.0,2086.491
1241.79,0.0,0.0,1.0,0.0,0.0,1241.79
1227.996,0.0,1232.22,1.0,0.0,1.0,2460.2160000000003
794.244,0.0,0.0,1.0,0.0,0.0,794.244
2179.188,0.0,0.0,1.0,0.0,0.0,3623.1360000000004
980.76,0.0,0.0,1.0,0.0,0.0,980.76
2493.975,0.0,0.0,2.0,0.0,0.0,2493.975
1238.061,0.0,0.0,1.0,0.0,0.0,1238.061
294.36,0.0,0.0,1.0,0.0,0.0,294.36
220.869,0.0,0.0,1.0,0.0,0.0,828.993
421.575,0.0,0.0,1.0,0.0,0.0,421.575
927.333,0.0,0.0,1.0,0.0,0.0,927.333
342.045,0.0,378.18,1.0,0.0,1.0,720.225
262.02,0.0,0.0,1.0,0.0,0.0,262.02
961.917,0.0,0.0,1.0,0.0,0.0,961.917
2433.585,0.0,1160.148,2.0,0.0,1.0,6702.201
1432.1999999999998,0.0,0.0,1.0,0.0,0.0,1432.1999999999998
2343.0,0.0,1366.2,1.0,0.0,1.0,8973.36
1035.408,1057.386,0.0,1.0,1.0,0.0,3086.589
481.569,0.0,0.0,1.0,0.0,0.0,481.569
5107.014,1907.4660000000001,0.0,1.0,1.0,0.0,7014.4800000000005
1325.6100000000001,0.0,0.0,2.0,0.0,0.0,1325.6100000000001
1500.741,0.0,0.0,1.0,0.0,0.0,1500.741
1138.17,0.0,0.0,1.0,0.0,0.0,1138.17
15785.418,0.0,0.0,34.0,0.0,0.0,15785.418
1162.26,368.874,0.0,2.0,1.0,0.0,2360.886
364.485,0.0,0.0,1.0,0.0,0.0,1932.612
451.341,0.0,0.0,1.0,0.0,0.0,451.341
456.225,547.404,0.0,2.0,1.0,0.0,1543.806
977.79,0.0,0.0,1.0,0.0,0.0,977.79
4228.884,1975.941,4691.709,4.0,2.0,4.0,12194.556
630.069,1397.7150000000001,611.226,1.0,1.0,1.0,2639.01
670.89,0.0,0.0,1.0,0.0,0.0,670.89
1650.99,0.0,0.0,1.0,0.0,0.0,1650.99
470.25,0.0,0.0,1.0,0.0,0.0,470.25
1066.824,0.0,1735.47,1.0,0.0,1.0,2802.294
215.028,1523.412,405.108,1.0,4.0,1.0,2143.5480000000002
1236.0810000000001,0.0,0.0,1.0,0.0,0.0,1236.0810000000001
683.595,0.0,0.0,1.0,0.0,0.0,683.595
541.53,0.0,500.115,1.0,0.0,1.0,1041.645
1140.7440000000001,0.0,0.0,1.0,0.0,0.0,2320.626
440.517,0.0,0.0,1.0,0.0,0.0,440.517
2622.114,0.0,0.0,1.0,0.0,0.0,2622.114
1057.683,0.0,996.006,1.0,0.0,1.0,2053.689
336.6,0.0,0.0,1.0,0.0,0.0,336.6
1026.762,0.0,0.0,1.0,0.0,0.0,1026.762
1966.107,0.0,1632.807,1.0,0.0,1.0,3598.9139999999998
308.385,960.927,1409.133,1.0,2.0,2.0,5329.599
467.94,0.0,0.0,1.0,0.0,0.0,467.94
3815.922,2632.311,0.0,3.0,3.0,0.0,9116.448
1870.737,1517.472,1324.29,5.0,1.0,2.0,7962.603
608.85,0.0,0.0,1.0,0.0,0.0,608.85
865.26,756.855,0.0,2.0,1.0,0.0,2034.549
2012.34,0.0,0.0,2.0,0.0,0.0,3003.66
484.605,0.0,0.0,1.0,0.0,0.0,484.605
562.518,0.0,0.0,1.0,0.0,0.0,562.518
584.925,0.0,0.0,1.0,0.0,0.0,584.925
663.828,0.0,0.0,1.0,0.0,0.0,663.828
1542.519,0.0,0.0,1.0,0.0,0.0,1542.519
1767.15,1514.7,0.0,2.0,1.0,0.0,3281.8500000000004
6219.543,0.0,963.699,4.0,0.0,1.0,8454.402
664.785,125.4,0.0,2.0,1.0,0.0,790.185
368.94,0.0,0.0,1.0,0.0,0.0,368.94
2489.7509999999997,0.0,0.0,1.0,0.0,0.0,2489.7509999999997
1310.232,0.0,0.0,1.0,0.0,0.0,3071.013
675.015,0.0,1013.859,2.0,0.0,1.0,2832.621
2677.1910000000003,0.0,0.0,1.0,0.0,0.0,2677.1910000000003
675.741,0.0,536.91,1.0,0.0,1.0,1734.777
167.508,0.0,237.00599999999997,1.0,0.0,1.0,649.242
1024.551,0.0,0.0,1.0,0.0,0.0,1024.551
1212.09,0.0,0.0,2.0,0.0,0.0,3579.114
2648.052,2015.079,6601.188,2.0,2.0,4.0,24184.941
765.27,512.16,564.465,1.0,1.0,1.0,2164.47
1021.35,0.0,1057.914,1.0,0.0,1.0,2079.264
1056.7259999999999,0.0,0.0,1.0,0.0,0.0,1588.0919999999999
365.97,0.0,0.0,1.0,0.0,0.0,365.97
1023.825,754.71,686.961,3.0,2.0,2.0,2465.496
954.855,0.0,0.0,1.0,0.0,0.0,954.855
1249.875,0.0,0.0,1.0,0.0,0.0,3553.737
1407.252,0.0,0.0,1.0,0.0,0.0,1407.252
1625.7450000000001,0.0,0.0,1.0,0.0,0.0,1625.7450000000001
707.124,425.04,0.0,1.0,1.0,0.0,1132.164
1281.885,0.0,0.0,1.0,0.0,0.0,1281.885
42.075,0.0,0.0,1.0,0.0,0.0,42.075
356.664,0.0,0.0,1.0,0.0,0.0,847.374
671.22,0.0,0.0,1.0,0.0,0.0,671.22
1220.175,0.0,0.0,1.0,0.0,0.0,1220.175
5252.28,0.0,0.0,2.0,0.0,0.0,9077.871
2172.258,4093.32,1302.048,1.0,1.0,1.0,12213.795
1763.586,759.0989999999999,1154.802,1.0,1.0,1.0,3677.487
251.85600000000002,0.0,0.0,1.0,0.0,0.0,251.85600000000002
526.515,399.96,977.295,1.0,1.0,2.0,1903.77
673.1999999999999,0.0,0.0,1.0,0.0,0.0,1818.1349999999998
1374.8129999999999,0.0,0.0,2.0,0.0,0.0,1374.8129999999999
3724.38,0.0,0.0,1.0,0.0,0.0,3724.38
309.375,0.0,0.0,1.0,0.0,0.0,309.375
1366.2,792.99,990.0,2.0,1.0,1.0,10368.072
611.8199999999999,0.0,0.0,1.0,0.0,0.0,611.8199999999999
1105.17,1439.757,0.0,1.0,2.0,0.0,2544.927
816.948,0.0,0.0,1.0,0.0,0.0,1315.974
201.63,0.0,0.0,1.0,0.0,0.0,201.63
449.46000000000004,0.0,503.9100000000001,1.0,0.0,1.0,2112.8250000000003
581.46,395.01,356.895,1.0,1.0,1.0,2565.2219999999998
851.0699999999999,0.0,0.0,1.0,0.0,0.0,851.0699999999999
1138.038,0.0,0.0,1.0,0.0,0.0,1138.038
573.21,0.0,0.0,1.0,0.0,0.0,573.21
412.005,0.0,0.0,1.0,0.0,0.0,412.005
1730.916,0.0,0.0,1.0,0.0,0.0,1730.916
1739.001,0.0,0.0,2.0,0.0,0.0,1739.001
1197.2069999999999,0.0,1399.728,1.0,0.0,1.0,5737.182
3135.297,1084.182,0.0,1.0,1.0,0.0,4219.479
583.077,0.0,0.0,1.0,0.0,0.0,583.077
1806.123,0.0,0.0,3.0,0.0,0.0,3555.486
2295.513,0.0,0.0,2.0,0.0,0.0,2295.513
1434.51,0.0,1588.6200000000001,2.0,0.0,1.0,3733.9170000000004
1378.146,0.0,0.0,1.0,0.0,0.0,1378.146
403.91999999999996,0.0,0.0,1.0,0.0,0.0,403.91999999999996
166.815,0.0,0.0,1.0,0.0,0.0,166.815
1825.329,0.0,0.0,1.0,0.0,0.0,1825.329
198.0,0.0,0.0,1.0,0.0,0.0,198.0
2195.886,0.0,0.0,1.0,0.0,0.0,2195.886
389.565,0.0,0.0,1.0,0.0,0.0,389.565
817.872,0.0,348.381,2.0,0.0,1.0,3614.292
790.416,0.0,0.0,1.0,0.0,0.0,790.416
247.005,0.0,0.0,2.0,0.0,0.0,247.005
983.763,0.0,0.0,1.0,0.0,0.0,983.763
544.5,0.0,0.0,1.0,0.0,0.0,544.5
207.9,0.0,0.0,1.0,0.0,0.0,207.9
1111.902,1677.588,1428.9,1.0,1.0,1.0,9729.159
449.592,0.0,0.0,1.0,0.0,0.0,1020.888
1993.53,329.01,641.685,2.0,1.0,2.0,6851.295
2383.953,0.0,0.0,1.0,0.0,0.0,2383.953
848.859,0.0,0.0,1.0,0.0,0.0,848.859
395.769,0.0,0.0,1.0,0.0,0.0,395.769
1421.409,428.241,558.789,1.0,1.0,1.0,3153.315
962.115,0.0,706.365,2.0,0.0,1.0,3210.3720000000003
399.861,0.0,0.0,1.0,0.0,0.0,399.861
1521.696,0.0,866.877,3.0,0.0,2.0,3228.7529999999997
839.52,0.0,0.0,1.0,0.0,0.0,2706.099
989.34,0.0,0.0,1.0,0.0,0.0,1513.545
419.26500000000004,1898.094,0.0,1.0,1.0,0.0,2317.359
1284.69,0.0,0.0,2.0,0.0,0.0,1284.69
977.955,0.0,0.0,1.0,0.0,0.0,977.955
3613.5,0.0,0.0,2.0,0.0,0.0,7260.0
6561.984,2305.38,3166.878,3.0,1.0,2.0,25560.513
2128.5,0.0,0.0,1.0,0.0,0.0,2128.5
1056.924,447.48,0.0,1.0,2.0,0.0,1504.404
1249.149,730.752,0.0,1.0,1.0,0.0,1979.9009999999998
1795.299,0.0,0.0,1.0,0.0,0.0,1795.299
2082.498,2155.296,0.0,1.0,1.0,0.0,4237.794
1085.04,709.17,0.0,2.0,1.0,0.0,1794.21
1003.332,566.478,0.0,1.0,1.0,0.0,3969.3720000000003
1508.001,1007.028,0.0,1.0,1.0,0.0,2515.029
648.12,1027.587,386.397,2.0,2.0,1.0,3348.444
364.155,0.0,0.0,1.0,0.0,0.0,364.155
382.14,0.0,0.0,1.0,0.0,0.0,382.14
735.57,0.0,0.0,1.0,0.0,0.0,735.57
278.19,0.0,0.0,2.0,0.0,0.0,278.19
1327.656,1237.995,999.999,1.0,1.0,1.0,4585.977
1852.257,1034.847,0.0,1.0,1.0,0.0,2887.1040000000003
2542.65,0.0,0.0,1.0,0.0,0.0,2542.65
3954.654,0.0,0.0,2.0,0.0,0.0,3954.654
739.398,0.0,0.0,1.0,0.0,0.0,739.398
108.9,0.0,206.25,1.0,0.0,1.0,1004.1899999999999
1394.91,0.0,0.0,1.0,0.0,0.0,1394.91
3729.066,1968.516,951.357,4.0,2.0,1.0,11036.618999999999
1019.8979999999999,0.0,315.15,1.0,0.0,1.0,2330.163
2057.55,0.0,0.0,1.0,0.0,0.0,2057.55
3438.864,0.0,0.0,1.0,0.0,0.0,3438.864
2053.59,1028.511,998.4150000000001,2.0,1.0,3.0,7293.4619999999995
3319.8,0.0,0.0,2.0,0.0,0.0,3319.8
632.115,832.689,0.0,1.0,2.0,0.0,1464.804
1838.694,0.0,0.0,2.0,0.0,0.0,1838.694
1010.79,0.0,0.0,1.0,0.0,0.0,1010.79
1222.584,0.0,0.0,1.0,0.0,0.0,1222.584
980.661,0.0,0.0,1.0,0.0,0.0,980.661
1772.133,0.0,0.0,2.0,0.0,0.0,1772.133
488.466,0.0,0.0,1.0,0.0,0.0,488.466
543.51,0.0,0.0,1.0,0.0,0.0,543.51
510.84,428.835,0.0,1.0,1.0,0.0,939.675
3448.6319999999996,0.0,0.0,1.0,0.0,0.0,3448.6319999999996
419.43,0.0,0.0,1.0,0.0,0.0,419.43
1730.85,0.0,0.0,1.0,0.0,0.0,1730.85
1187.835,0.0,0.0,2.0,0.0,0.0,1187.835
307.56,0.0,0.0,1.0,0.0,0.0,307.56
2378.0460000000003,0.0,0.0,1.0,0.0,0.0,2378.0460000000003
233.64,0.0,0.0,1.0,0.0,0.0,502.26
914.661,0.0,0.0,1.0,0.0,0.0,914.661
846.252,0.0,0.0,2.0,0.0,0.0,846.252
32.67,0.0,679.14,1.0,0.0,1.0,711.81
466.917,0.0,0.0,1.0,0.0,0.0,466.917
2476.749,0.0,816.156,2.0,0.0,1.0,3292.9049999999997
564.465,437.25,493.515,1.0,1.0,1.0,2025.1109999999999
300.696,0.0,0.0,1.0,0.0,0.0,300.696
3087.348,0.0,2298.318,2.0,0.0,1.0,5385.666
278.38800000000003,0.0,0.0,1.0,0.0,0.0,278.38800000000003
442.332,0.0,0.0,1.0,0.0,0.0,442.332
1839.849,4719.297,0.0,1.0,2.0,0.0,6559.146
6331.314,889.746,2506.548,2.0,1.0,2.0,9727.608
2239.182,0.0,0.0,2.0,0.0,0.0,2239.182
1096.194,0.0,0.0,1.0,0.0,0.0,1096.194
501.10499999999996,0.0,0.0,1.0,0.0,0.0,501.10499999999996
287.43,0.0,0.0,1.0,0.0,0.0,287.43
800.415,0.0,0.0,1.0,0.0,0.0,800.415
5700.222,0.0,0.0,1.0,0.0,0.0,5700.222
1001.088,3066.426,0.0,1.0,1.0,0.0,5072.628
14332.263,0.0,0.0,2.0,0.0,0.0,19092.249
1364.385,0.0,0.0,1.0,0.0,0.0,1364.385
119.46,0.0,0.0,1.0,0.0,0.0,119.46
731.61,0.0,0.0,1.0,0.0,0.0,1888.557
280.5,0.0,0.0,1.0,0.0,0.0,280.5
1014.8489999999999,0.0,0.0,1.0,0.0,0.0,1014.8489999999999
2797.905,0.0,2144.274,1.0,0.0,1.0,7632.174
611.985,0.0,363.66,1.0,0.0,1.0,1451.175
459.36,0.0,0.0,1.0,0.0,0.0,459.36
2387.055,332.64,3726.855,2.0,1.0,1.0,8215.35
853.875,0.0,0.0,1.0,0.0,0.0,1308.516
2311.9139999999998,0.0,0.0,2.0,0.0,0.0,2311.9139999999998
1626.372,302.93999999999994,736.5600000000001,2.0,1.0,1.0,4405.104
1030.194,1418.67,1731.0810000000001,1.0,2.0,2.0,4179.945
2443.4519999999998,0.0,772.068,2.0,0.0,1.0,4022.37
790.02,2185.854,0.0,1.0,1.0,0.0,2975.874
829.62,0.0,0.0,2.0,0.0,0.0,829.62
828.894,0.0,0.0,1.0,0.0,0.0,828.894
365.30999999999995,0.0,0.0,1.0,0.0,0.0,365.30999999999995
2767.38,0.0,0.0,1.0,0.0,0.0,2767.38
3113.352,0.0,0.0,2.0,0.0,0.0,4115.562
566.94,0.0,0.0,1.0,0.0,0.0,566.94
335.808,0.0,369.46799999999996,1.0,0.0,1.0,705.276
399.135,0.0,0.0,1.0,0.0,0.0,399.135
916.245,529.254,0.0,1.0,1.0,0.0,2752.068
542.52,0.0,0.0,1.0,0.0,0.0,542.52
932.8770000000001,0.0,0.0,1.0,0.0,0.0,932.8770000000001
901.362,0.0,0.0,1.0,0.0,0.0,901.362
4348.608,9953.789999999999,5512.353,2.0,7.0,4.0,49814.556
519.948,0.0,0.0,1.0,0.0,0.0,519.948
918.72,0.0,0.0,1.0,0.0,0.0,918.72
958.3199999999999,0.0,0.0,2.0,0.0,0.0,958.3199999999999
1376.76,0.0,0.0,1.0,0.0,0.0,1376.76
1283.799,0.0,0.0,1.0,0.0,0.0,1283.799
4974.156,0.0,0.0,2.0,0.0,0.0,4974.156
13443.936,10127.369999999999,6418.632,4.0,3.0,5.0,60559.157999999996
641.355,741.675,0.0,1.0,1.0,0.0,3071.9700000000003
2557.401,752.136,0.0,2.0,1.0,0.0,4559.808
862.488,0.0,0.0,1.0,0.0,0.0,862.488
766.458,0.0,0.0,1.0,0.0,0.0,766.458
1098.8999999999999,0.0,0.0,1.0,0.0,0.0,1098.8999999999999
4073.586,2989.14,2424.84,4.0,2.0,2.0,14194.29
954.492,0.0,0.0,1.0,0.0,0.0,954.492
1552.1879999999999,0.0,0.0,1.0,0.0,0.0,1552.1879999999999
852.7529999999999,1656.567,0.0,1.0,1.0,0.0,2509.3199999999997
2500.344,0.0,0.0,1.0,0.0,0.0,2500.344
1721.478,0.0,0.0,2.0,0.0,0.0,1721.478
652.476,0.0,0.0,1.0,0.0,0.0,652.476
1649.637,0.0,0.0,1.0,0.0,0.0,1649.637
339.57,0.0,0.0,1.0,0.0,0.0,578.49
2039.862,661.9469999999999,0.0,2.0,1.0,0.0,4360.818
411.081,0.0,0.0,1.0,0.0,0.0,411.081
2473.119,0.0,0.0,2.0,0.0,0.0,2473.119
346.5,0.0,0.0,1.0,0.0,0.0,346.5
1102.365,0.0,0.0,1.0,0.0,0.0,1102.365
451.43999999999994,0.0,0.0,1.0,0.0,0.0,451.43999999999994
84.15,0.0,55.935,1.0,0.0,1.0,140.085
737.484,2430.054,873.708,1.0,2.0,2.0,4413.684
504.9,0.0,0.0,1.0,0.0,0.0,504.9
711.81,0.0,0.0,1.0,0.0,0.0,711.81
403.91999999999996,0.0,0.0,1.0,0.0,0.0,403.91999999999996
418.11,0.0,0.0,1.0,0.0,0.0,418.11
7892.247,0.0,0.0,2.0,0.0,0.0,7892.247
1678.413,0.0,0.0,2.0,0.0,0.0,1678.413
1135.662,0.0,0.0,1.0,0.0,0.0,1135.662
528.165,0.0,0.0,1.0,0.0,0.0,1839.585
2565.783,759.0,851.235,3.0,1.0,1.0,5207.235000000001
1021.4820000000001,0.0,0.0,1.0,0.0,0.0,1021.4820000000001
584.595,0.0,0.0,1.0,0.0,0.0,584.595
2876.28,1957.725,0.0,1.0,1.0,0.0,4834.005
2658.084,0.0,1969.044,1.0,0.0,2.0,4627.128
2681.91,2537.139,0.0,1.0,1.0,0.0,5219.049
1200.54,0.0,1179.42,2.0,0.0,1.0,2379.96
550.242,0.0,490.479,1.0,0.0,1.0,1040.721
168.29999999999998,0.0,0.0,1.0,0.0,0.0,168.29999999999998
1263.537,0.0,0.0,1.0,0.0,0.0,1263.537
665.049,0.0,0.0,1.0,0.0,0.0,665.049
900.108,268.488,0.0,1.0,1.0,0.0,1168.596
1378.773,0.0,342.276,1.0,0.0,1.0,1721.049
688.248,0.0,0.0,1.0,0.0,0.0,688.248
378.345,1674.255,0.0,1.0,2.0,0.0,2052.6000000000004
1737.186,0.0,0.0,1.0,0.0,0.0,1737.186
1340.13,762.3,383.097,2.0,1.0,1.0,4470.7080000000005
2503.182,0.0,2830.014,2.0,0.0,2.0,8486.544
224.235,0.0,0.0,1.0,0.0,0.0,224.235
1053.921,0.0,0.0,2.0,0.0,0.0,1053.921
854.535,0.0,0.0,1.0,0.0,0.0,1494.9
2330.6910000000003,1000.032,1025.574,2.0,1.0,1.0,6799.650000000001
269.28,0.0,0.0,1.0,0.0,0.0,2546.247
5144.667,2003.661,1015.146,3.0,2.0,1.0,11950.059000000001
215.82,0.0,0.0,1.0,0.0,0.0,215.82
1203.378,710.028,997.821,2.0,1.0,1.0,6280.263
2256.507,2000.922,996.303,2.0,2.0,1.0,9111.366
506.88,0.0,0.0,1.0,0.0,0.0,1444.4099999999999
941.556,0.0,0.0,1.0,0.0,0.0,941.556
767.58,0.0,0.0,1.0,0.0,0.0,767.58
3486.879,0.0,0.0,1.0,0.0,0.0,5025.075
231.99,440.55,0.0,2.0,1.0,0.0,1526.5140000000001
1258.356,0.0,0.0,1.0,0.0,0.0,1258.356
1324.521,0.0,0.0,1.0,0.0,0.0,1324.521
419.76,0.0,0.0,1.0,0.0,0.0,419.76
899.118,0.0,0.0,1.0,0.0,0.0,899.118
562.815,0.0,0.0,1.0,0.0,0.0,1146.915
578.391,0.0,0.0,1.0,0.0,0.0,578.391
481.46999999999997,0.0,0.0,1.0,0.0,0.0,481.46999999999997
131.175,0.0,0.0,1.0,0.0,0.0,131.175
1638.879,1469.226,0.0,3.0,1.0,0.0,3561.822
211.365,0.0,0.0,2.0,0.0,0.0,211.365
1010.229,0.0,0.0,1.0,0.0,0.0,1010.229
814.11,393.195,0.0,1.0,1.0,0.0,1207.305
1576.113,0.0,1525.623,1.0,0.0,1.0,3101.736
